age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
0.4120505707612204,-1.3935499734031296,-0.32669088896633514,-0.38419321570059073,-0.12202355375059758,-0.3214314205362064,-0.9485711539165386,2.593077022170104,-0.597740711015377,1.8172084332154719,-0.13958877096438882,-0.34398785831992645,0.1784814437506599,-0.4840371556242116,-0.3559306219703812,0.523244851100162
0.4120505707612204,-1.3935499734031296,-0.32669088896633514,0.94338465697378,-0.12202355375059758,0.35953845654287636,-0.9485711539165386,-0.38564222792083364,-0.597740711015377,-1.5048198848362133,1.7389163321871224,-0.3179716026048753,-0.5400310951355631,0.3869539251179482,3.075684466245069,-0.4705975814617067
-1.3563095517524133,1.3971963736026742,1.268182237102777,-0.38419321570059073,-0.12202355375059758,-0.451508094983198,-0.9485711539165386,2.593077022170104,-0.597740711015377,-0.5556689368214462,-0.452672954822974,-0.4856319172129828,-0.5400310951355631,0.35944894362082735,0.07302126405655006,-0.4705975814617067
0.15942769611641563,1.3971963736026742,-0.32669088896633514,-0.38419321570059073,-0.12202355375059758,0.6069194187986537,1.0542171727140532,-0.38564222792083364,-0.597740711015377,0.6307697481970128,1.1127479644699518,1.1707363633119419,0.1784814437506599,-0.4840371556242116,-0.3559306219703812,0.523244851100162
-0.345818053173194,-1.0834670459580404,1.268182237102777,2.2709625296481506,-0.12202355375059758,-0.4252910908310911,-0.9485711539165386,-0.38564222792083364,-0.597740711015377,0.8680574852007046,1.7389163321871224,-0.2832832616514737,-0.1807748256924516,-0.4840371556242116,-0.3559306219703812,0.523244851100162
-0.4300256780547956,1.3971963736026742,-0.32669088896633514,-0.38419321570059073,-0.12202355375059758,-0.3745376597161151,1.0542171727140532,2.593077022170104,1.8454851112122728,-1.1488882793306756,0.7996637806113668,3.546887718619949,-0.1807748256924516,-0.4840371556242116,-0.3559306219703812,0.523244851100162
-0.26161042829159237,0.7770305187124955,-0.32669088896633514,-0.38419321570059073,-0.12202355375059758,0.5655772199434083,1.0542171727140532,-0.38564222792083364,1.8454851112122728,-0.4370250683196003,0.7996637806113668,-0.6301666711854893,-0.1807748256924516,-0.4840371556242116,-0.3559306219703812,0.523244851100162
0.5804658205244236,-0.4633011910678617,1.268182237102777,-0.38419321570059073,-0.12202355375059758,-0.4743639447568296,-0.9485711539165386,-0.38564222792083364,-0.597740711015377,1.4612768277099342,-1.3919255063987295,-0.7891549005552465,0.1784814437506599,-0.4840371556242116,-0.3559306219703812,0.523244851100162
-0.8510638024628036,-1.0834670459580404,1.268182237102777,-0.38419321570059073,-0.12202355375059758,-0.2935338391948619,1.0542171727140532,-0.38564222792083364,-0.597740711015377,-0.1997373313159085,-1.7050096902573146,2.1853703361989374,-0.5400310951355631,2.5965207720533217,0.07302126405655006,-2.4582824465854443
-1.1036866771076084,-1.3935499734031296,-1.9215640150354474,-0.38419321570059073,-0.12202355375059758,-0.3466400783747706,1.0542171727140532,-0.38564222792083364,-0.597740711015377,-0.3183811998177544,0.7996637806113668,-0.1965624092679698,-0.5400310951355631,2.284797648419286,0.07302126405655006,-0.4705975814617067
-0.5984409278179988,-0.1532182636227724,-0.32669088896633514,0.94338465697378,-0.12202355375059758,-0.46293601987001376,1.0542171727140532,-0.38564222792083364,1.8454851112122728,-1.1488882793306756,0.7996637806113668,-0.16187406831456824,0.1784814437506599,-0.4840371556242116,-0.3559306219703812,0.523244851100162
0.6646734454060252,1.3971963736026742,-0.32669088896633514,-0.38419321570059073,-0.12202355375059758,-0.35974858045082403,-0.9485711539165386,-0.38564222792083364,-0.597740711015377,0.393482011193321,-1.3919255063987295,2.668116414467109,1.9747627909662173,-0.4840371556242116,-0.3559306219703812,0.523244851100162
-1.18789430198921,0.4669475912674062,1.268182237102777,0.94338465697378,-0.12202355375059758,1.254277752092984,1.0542171727140532,-0.38564222792083364,1.8454851112122728,1.4612768277099342,0.7996637806113668,-0.7978269857935969,-0.5400310951355631,-0.4840371556242116,-0.3559306219703812,0.523244851100162
-0.008987553646787574,1.3971963736026742,1.268182237102777,-0.38419321570059073,-0.12202355375059758,-0.48814467770857806,-0.9485711539165386,-0.38564222792083364,1.8454851112122728,0.8680574852007046,0.7996637806113668,1.8298148414265714,-0.5400310951355631,-0.4840371556242116,-0.3559306219703812,0.523244851100162
-0.26161042829159237,0.4669475912674062,-1.9215640150354474,-0.38419321570059073,-0.12202355375059758,0.4005445399602742,1.0542171727140532,-0.38564222792083364,1.8454851112122728,0.393482011193321,0.17349541289419637,-0.5983690253115379,-0.1807748256924516,-0.4840371556242116,-0.3559306219703812,0.523244851100162
2.7698640674460653,0.1568646638223169,-0.32669088896633514,-1.7117710883749615,-0.12202355375059758,1.3635152693934292,-0.9485711539165386,-0.38564222792083364,-0.597740711015377,-0.4370250683196003,-0.13958877096438882,0.057818757723641645,-0.1807748256924516,0.9828951908888997,0.9309250361104127,-2.4582824465854443
0.9172963200508301,1.3971963736026742,-0.32669088896633514,-0.38419321570059073,-0.12202355375059758,-0.452180325858893,-0.9485711539165386,-0.38564222792083364,-0.597740711015377,-1.1488882793306756,-0.13958877096438882,-0.4133645402267296,-0.1807748256924516,-0.4840371556242116,-0.3559306219703812,0.523244851100162
-0.5142333029363972,-1.0834670459580404,-1.9215640150354474,-0.38419321570059073,-0.12202355375059758,-0.49822814084400374,1.0542171727140532,-0.38564222792083364,1.8454851112122728,0.5121258796951669,0.7996637806113668,2.4137352474754974,-0.5400310951355631,-0.4840371556242116,-0.3559306219703812,0.523244851100162
0.07522007123481403,-0.4633011910678617,-0.32669088896633514,-1.7117710883749615,8.195139128990515,-0.49285029383844337,-0.9485711539165386,-0.38564222792083364,1.8454851112122728,-0.5556689368214462,0.17349541289419637,-0.8411874119853489,-0.5400310951355631,-0.4840371556242116,-0.3559306219703812,0.523244851100162
-0.9352714273444052,-0.1532182636227724,1.268182237102777,0.94338465697378,-0.12202355375059758,-0.005482908959534223,-0.9485711539165386,-0.38564222792083364,-0.597740711015377,-0.4370250683196003,-1.3919255063987295,-0.7486851694429447,0.5377377131937714,-0.4840371556242116,-0.3559306219703812,0.523244851100162
-1.0194790522260069,-1.3935499734031296,1.268182237102777,-0.38419321570059073,-0.12202355375059758,-0.3422705776827528,-0.9485711539165386,-0.38564222792083364,-0.597740711015377,-0.792956673825138,1.1127479644699518,-0.46828774673628204,-0.1807748256924516,0.35944894362082735,0.9309250361104127,-0.4705975814617067
-0.5984409278179988,-1.3935499734031296,-0.32669088896633514,-0.38419321570059073,-0.12202355375059758,-0.005146793521686699,1.0542171727140532,-0.38564222792083364,-0.597740711015377,0.1561942741896292,-1.7050096902573146,-0.7429037792840444,-0.5400310951355631,2.5690157905562008,0.5019731500834814,-2.4582824465854443
